Filename,Component,Height,Width
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,33,89
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,39,84
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,35,84
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,31,81
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,88,35
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,85,33
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,90,35
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,87,35
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,37,88
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,35,87
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,36,86
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,37,89
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,36,88
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,38,91
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,34,88
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,35,90
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,36,89
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,0,37,87
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,108,44
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,112,43
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,117,38
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,111,38
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,109,44
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,113,47
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,112,35
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,108,43
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,779,671
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,536,579
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,3,98,186
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,3,91,169
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,3,389,382
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,147,266
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,375,571
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,178,293
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,178,296
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,189,302
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,306,189
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,298,184
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,180,372
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,1656,320
../../DATASET/NTU_PCB/yolo_training/train/TPS65982EVM_T.txt,4,1638,322
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,265,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,51,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,131,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,129,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,49,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,113,260
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,50,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,117,261
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,50,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,60,139
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,122,263
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,117,260
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,50,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,181,382
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,251,110
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,123,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,133,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,125,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,51,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,51,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,128,55
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,131,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,720,374
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,124,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,127,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,131,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,129,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,128,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,131,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,127,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,123,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,136,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,51,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,125,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,61,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,119,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,119,263
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,38,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,124,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,131,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,128,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,128,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,127,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,129,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,51,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,51,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,45,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,46,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,125,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,119,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,49,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,40,116
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,110,260
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,49,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,124,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,127,41
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,131,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,262,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,43,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,45,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,44,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,123,262
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,119,267
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,123,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,119,260
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,273,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,49,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,44,121
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,262,116
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,129,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,112,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,123,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,127,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,79,219
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,50,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,52,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,50,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,124,54
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,129,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,122,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,123,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,120,41
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,120,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,132,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,50,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,117,259
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,43,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,49,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,137,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,269,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,131,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,132,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,54,121
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,41,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,398,194
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,395,196
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,47,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,236,121
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,1,52,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,133,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,118,42
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,51,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,54,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,134,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,131,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,131,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,131,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,57
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,68,156
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,73,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,72,140
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,51,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,51,134
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,134,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,120,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,44,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,134
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,85,230
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,87,230
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,87,233
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,120,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,122,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,120,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,51,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,134
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,134,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,134,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,42
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,42
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,119,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,42
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,137,55
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,44,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,131,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,132,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,51
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,120,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,55
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,43,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,135
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,41,117
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,124
